id,time,text,city_name,coordinates,place
1420021003414032390,2021-07-27 13:59:24+00:00,b'\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/Asls7Z9pQQ',"Jonesborough, TN","[[[-82.520246, 36.243481], [-82.440704, 36.243481], [-82.440704, 36.317173], [-82.520246, 36.317173]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='8aef6779711ae4f1', url='https://api.twitter.com/1.1/geo/id/8aef6779711ae4f1.json', place_type='city', name='Jonesborough', full_name='Jonesborough, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-82.520246, 36.243481], [-82.440704, 36.243481], [-82.440704, 36.317173], [-82.520246, 36.317173]]]), attributes={})"
1420089353485922310,2021-07-27 18:31:00+00:00,b'Louder https://t.co/YMBYxjCYfJ',"Brooklyn, NY","[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})"
1420088478033879043,2021-07-27 18:27:31+00:00,b'Am I the only one that doesn\xe2\x80\x99t watch the Olympics \xf0\x9f\x98\xb9',"Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})"
1420548667036012547,2021-07-29 00:56:09+00:00,b'Sheeeeeesh. Did I do that right? https://t.co/UdH7OKfRY2',"Louisville, KY","[[[-85.847503, 38.108678], [-85.597188, 38.108678], [-85.597188, 38.282432], [-85.847503, 38.282432]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='095534ad3107e0e6', url='https://api.twitter.com/1.1/geo/id/095534ad3107e0e6.json', place_type='city', name='Louisville', full_name='Louisville, KY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-85.847503, 38.108678], [-85.597188, 38.108678], [-85.597188, 38.282432], [-85.847503, 38.282432]]]), attributes={})"
1423769849889689602,2021-08-06 22:15:59+00:00,b'\xe3\x80\xbd\xef\xb8\x8f\xf0\x9f\x98\xac https://t.co/w3NdyEGX4z',"Minneapolis, MN","[[[-93.329515, 44.889964], [-93.194578, 44.889964], [-93.194578, 45.051257], [-93.329515, 45.051257]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='8e9665cec9370f0f', url='https://api.twitter.com/1.1/geo/id/8e9665cec9370f0f.json', place_type='city', name='Minneapolis', full_name='Minneapolis, MN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-93.329515, 44.889964], [-93.194578, 44.889964], [-93.194578, 45.051257], [-93.329515, 45.051257]]]), attributes={})"
1420088435126194177,2021-07-27 18:27:21+00:00,b'Simone Biles Reveals What Led to Her Surprising Withdrawal in Gymnastics Team Final\nhttps://t.co/agVaCALxL1',"Chicago, IL","[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='1d9a5370a355ab0c', url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', place_type='city', name='Chicago', full_name='Chicago, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]), attributes={})"
1420731888088592385,2021-07-29 13:04:12+00:00,b'CONGRATULATIONS SUNI LEE\xe2\x9d\xa4\xef\xb8\x8f https://t.co/Y8sQ5kJVPI',"New Paltz, NY","[[[-74.111274, 41.661228], [-74.040328, 41.661228], [-74.040328, 41.782633], [-74.111274, 41.782633]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='01b86269009c037a', url='https://api.twitter.com/1.1/geo/id/01b86269009c037a.json', place_type='city', name='New Paltz', full_name='New Paltz, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-74.111274, 41.661228], [-74.040328, 41.661228], [-74.040328, 41.782633], [-74.111274, 41.782633]]]), attributes={})"
1420549303949570050,2021-07-29 00:58:41+00:00,"b""I'm watching women's rugby tonight because @ilona_maher is a TikTok queen #Olympics""","Georgia, USA","[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='7142eb97ae21e839', url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', place_type='admin', name='Georgia', full_name='Georgia, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]), attributes={})"
1418405831171874819,2021-07-23 03:01:17+00:00,"b'@TraversWDSU @TeamUSA @Tokyo2020 @Olympics @NBCOlympics @olympicchannel Beautiful pic, just don\xe2\x80\x99t do a Kyle.  Diapers are expensive.  Lol.'","Jefferson, LA","[[[-90.208303, 29.946409], [-90.128094, 29.946409], [-90.128094, 29.97364], [-90.208303, 29.97364]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='782ef2b9d89f68d2', url='https://api.twitter.com/1.1/geo/id/782ef2b9d89f68d2.json', place_type='city', name='Jefferson', full_name='Jefferson, LA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-90.208303, 29.946409], [-90.128094, 29.946409], [-90.128094, 29.97364], [-90.208303, 29.97364]]]), attributes={})"
1423770636355346436,2021-08-06 22:19:06+00:00,b'Anything for a shot at a hundo https://t.co/HhkEc4WDUr',"Liberty, MO","[[[-94.479902, 39.197511], [-94.389137, 39.197511], [-94.389137, 39.28182], [-94.479902, 39.28182]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='33556d3e4d44a44e', url='https://api.twitter.com/1.1/geo/id/33556d3e4d44a44e.json', place_type='city', name='Liberty', full_name='Liberty, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-94.479902, 39.197511], [-94.389137, 39.197511], [-94.389137, 39.28182], [-94.479902, 39.28182]]]), attributes={})"
1420090243550679041,2021-07-27 18:34:32+00:00,b'@Simone_Biles We love you!!! You re so inspiring and the reason why i wait for the Olympics. We got you \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95',"Fishers, IN","[[[-86.076196, 39.9267692], [-85.823905, 39.9267692], [-85.823905, 40.000753], [-86.076196, 40.000753]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='55bb81e82d2aa1aa', url='https://api.twitter.com/1.1/geo/id/55bb81e82d2aa1aa.json', place_type='city', name='Fishers', full_name='Fishers, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-86.076196, 39.9267692], [-85.823905, 39.9267692], [-85.823905, 40.000753], [-86.076196, 40.000753]]]), attributes={})"
1418406034733817857,2021-07-23 03:02:06+00:00,b'#Olympics Who\xe2\x80\x99s the coxswain @BoBrack? https://t.co/M7g1tggRtS',"Arizona, USA","[[[-114.818269, 31.3322463], [-109.0451527, 31.3322463], [-109.0451527, 37.004261], [-114.818269, 37.004261]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='a612c69b44b2e5da', url='https://api.twitter.com/1.1/geo/id/a612c69b44b2e5da.json', place_type='admin', name='Arizona', full_name='Arizona, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-114.818269, 31.3322463], [-109.0451527, 31.3322463], [-109.0451527, 37.004261], [-114.818269, 37.004261]]]), attributes={})"
1420550616489865219,2021-07-29 01:03:54+00:00,b'Tim this is your magnum opus https://t.co/9nPWjOrlTl',"Boston, MA","[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='67b98f17fdcf20be', url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', place_type='city', name='Boston', full_name='Boston, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]), attributes={})"
1420550145649876992,2021-07-29 01:02:01+00:00,"b'@Simone_Biles is the only one who can criticize herself &amp; even that, she shouldn\xe2\x80\x99t need to and should have the spac\xe2\x80\xa6 https://t.co/1l92WoKDAn'","Wisconsin, USA","[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='7dc5c6d3bfb10ccc', url='https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json', place_type='admin', name='Wisconsin', full_name='Wisconsin, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]), attributes={})"
1420549368327942146,2021-07-29 00:58:56+00:00,"b""My 45 in. Heel athletic volleyball sneakers were banned from the Olympics. I don't know why""","Cortland, NY","[[[-76.232665, 42.574063], [-76.121175, 42.574063], [-76.121175, 42.624773], [-76.232665, 42.624773]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='9f9bf605b69794f6', url='https://api.twitter.com/1.1/geo/id/9f9bf605b69794f6.json', place_type='city', name='Cortland', full_name='Cortland, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-76.232665, 42.574063], [-76.121175, 42.574063], [-76.121175, 42.624773], [-76.232665, 42.624773]]]), attributes={})"
1423616396269871112,2021-08-06 12:06:13+00:00,b'This is insane. What a moment. https://t.co/WaDlBt538t',"Tallahassee, FL","[[[-84.386548, 30.365093], [-84.1458, 30.365093], [-84.1458, 30.587338], [-84.386548, 30.587338]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='ecbe2aea853af44e', url='https://api.twitter.com/1.1/geo/id/ecbe2aea853af44e.json', place_type='city', name='Tallahassee', full_name='Tallahassee, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-84.386548, 30.365093], [-84.1458, 30.365093], [-84.1458, 30.587338], [-84.386548, 30.587338]]]), attributes={})"
1418632043173384193,2021-07-23 18:00:10+00:00,"b'@CrazyTrain88217 I agree with your comments. I love the Olympics especially basketball \xf0\x9f\x8f\x80, swimming \xf0\x9f\x8f\x8a\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f, and gymnastics.'","McDonough, GA","[[[-84.202757, 33.401349], [-84.0995415, 33.401349], [-84.0995415, 33.4834997], [-84.202757, 33.4834997]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='1a9ded63d1438aca', url='https://api.twitter.com/1.1/geo/id/1a9ded63d1438aca.json', place_type='city', name='McDonough', full_name='McDonough, GA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-84.202757, 33.401349], [-84.0995415, 33.401349], [-84.0995415, 33.4834997], [-84.202757, 33.4834997]]]), attributes={})"
1419307171238584325,2021-07-25 14:42:53+00:00,b'Slc o poder que o Brasil tem https://t.co/gRQWgmnE3i',"Dracut, MA","[[[-71.37948, 42.650114], [-71.245754, 42.650114], [-71.245754, 42.736103], [-71.37948, 42.736103]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='00ea844d46060b89', url='https://api.twitter.com/1.1/geo/id/00ea844d46060b89.json', place_type='city', name='Dracut', full_name='Dracut, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-71.37948, 42.650114], [-71.245754, 42.650114], [-71.245754, 42.736103], [-71.37948, 42.736103]]]), attributes={})"
1423771077126365188,2021-08-06 22:20:51+00:00,"b'Dinner, Olympics, and bed. (@ Home in Kuna, ID) https://t.co/qves8ZpJ7E'","Kuna, ID","[[[-116.453164, 43.473902], [-116.398828, 43.473902], [-116.398828, 43.5211228], [-116.453164, 43.5211228]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='e96d79ee36026a02', url='https://api.twitter.com/1.1/geo/id/e96d79ee36026a02.json', place_type='city', name='Kuna', full_name='Kuna, ID', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-116.453164, 43.473902], [-116.398828, 43.473902], [-116.398828, 43.5211228], [-116.453164, 43.5211228]]]), attributes={})"
1420090158096031748,2021-07-27 18:34:12+00:00,b'\xf0\x9f\x92\x94 https://t.co/yqYAF0RW4n',"Topsail, NC","[[[-77.694563, 34.358901], [-77.6461808, 34.358901], [-77.6461808, 34.4102571], [-77.694563, 34.4102571]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='01dd1ff5086a8dd1', url='https://api.twitter.com/1.1/geo/id/01dd1ff5086a8dd1.json', place_type='city', name='Topsail', full_name='Topsail, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-77.694563, 34.358901], [-77.6461808, 34.358901], [-77.6461808, 34.4102571], [-77.694563, 34.4102571]]]), attributes={})"
1422665358054416387,2021-08-03 21:07:07+00:00,b'Don\xe2\x80\x99t think she\xe2\x80\x99s ever run a race with a pace setter. It\xe2\x80\x99s going to get very \xf0\x9f\x8c\xb6\xf0\x9f\x8c\xb6\n#Olympics https://t.co/l8hXM4x0h3',"College Park, MD","[[[-76.9655961, 38.971053], [-76.903378, 38.971053], [-76.903378, 39.022888], [-76.9655961, 39.022888]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='e4c17912c815124d', url='https://api.twitter.com/1.1/geo/id/e4c17912c815124d.json', place_type='city', name='College Park', full_name='College Park, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-76.9655961, 38.971053], [-76.903378, 38.971053], [-76.903378, 39.022888], [-76.9655961, 39.022888]]]), attributes={})"
1419516911323385859,2021-07-26 04:36:19+00:00,"b'Even though the USA didn\xe2\x80\x99t medal in this event, this was incredible to watch \xe2\x80\x94 multiple 13-year-olds on the podium.\xe2\x80\xa6 https://t.co/mOJef6j17D'","Greenville, SC","[[[-82.434848, 34.687331], [-82.249689, 34.687331], [-82.249689, 34.904552], [-82.434848, 34.904552]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='8eb7d0abedc4817b', url='https://api.twitter.com/1.1/geo/id/8eb7d0abedc4817b.json', place_type='city', name='Greenville', full_name='Greenville, SC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-82.434848, 34.687331], [-82.249689, 34.687331], [-82.249689, 34.904552], [-82.434848, 34.904552]]]), attributes={})"
1420732236400406531,2021-07-29 13:05:35+00:00,b'Big break for Team Israel to catch the runner stealing there. Big second out!\n\nblueandwhite_baseball\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb1\xef\xbd\x9c\xef\xbc\x90\xef\xbc\x90\xef\xbc\x92 \xef\xbc\x90\xef\xbc\x90\xef\xbc\x92 \xef\xbc\x90\xef\xbc\x90\xef\xbc\x91\xe2\x80\xa6 https://t.co/eRKvTijwSC',"Manchester, CT","[[[-72.583489, 41.733619], [-72.465121, 41.733619], [-72.465121, 41.820226], [-72.583489, 41.820226]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='f1d134c7fd204d74', url='https://api.twitter.com/1.1/geo/id/f1d134c7fd204d74.json', place_type='city', name='Manchester', full_name='Manchester, CT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-72.583489, 41.733619], [-72.465121, 41.733619], [-72.465121, 41.820226], [-72.583489, 41.820226]]]), attributes={})"
1419486656571322372,2021-07-26 02:36:06+00:00,b'\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3 https://t.co/W94fVvpR3n',"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})"
1418406168746237958,2021-07-23 03:02:37+00:00,b'I am OBSESSED with this https://t.co/B1zl2XUrnh',"Birmingham, AL","[[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='92220986b9dfd67d', url='https://api.twitter.com/1.1/geo/id/92220986b9dfd67d.json', place_type='city', name='Birmingham', full_name='Birmingham, AL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]]), attributes={})"
1419348962360844290,2021-07-25 17:28:57+00:00,"b'If you feel useless, just remember that there\xe2\x80\x99s a lifeguard at the #Olympics swimming competitions.'","Texas, USA","[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})"
1419257856239538181,2021-07-25 11:26:56+00:00,b'Only way to watch the basketball game is on peacock? #Olympics',"Greater Northdale, FL","[[[-82.562328, 28.078692], [-82.502314, 28.078692], [-82.502314, 28.1280586], [-82.562328, 28.1280586]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='2cce4a9792d2d92e', url='https://api.twitter.com/1.1/geo/id/2cce4a9792d2d92e.json', place_type='city', name='Greater Northdale', full_name='Greater Northdale, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-82.562328, 28.078692], [-82.502314, 28.078692], [-82.502314, 28.1280586], [-82.562328, 28.1280586]]]), attributes={})"
1419349081458200579,2021-07-25 17:29:25+00:00,b'First USA woman to earn Olympic #Taekwondo GOLD! \xf0\x9f\x98\x83 #TokyoOlympics #Olympics https://t.co/XCNe6WAcvq',"Newport News, VA","[[[-76.62797, 36.960216], [-76.387647, 36.960216], [-76.387647, 37.220386], [-76.62797, 37.220386]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='6f36fc2e52870eee', url='https://api.twitter.com/1.1/geo/id/6f36fc2e52870eee.json', place_type='city', name='Newport News', full_name='Newport News, VA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-76.62797, 36.960216], [-76.387647, 36.960216], [-76.387647, 37.220386], [-76.62797, 37.220386]]]), attributes={})"
1418406811628146692,2021-07-23 03:05:11+00:00,b'#tokyo2020NFT https://t.co/kbr8W70k8s',"Selden, NY","[[[-73.065046, 40.839865], [-73.026696, 40.839865], [-73.026696, 40.903175], [-73.065046, 40.903175]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='fe93976a4f056ccb', url='https://api.twitter.com/1.1/geo/id/fe93976a4f056ccb.json', place_type='city', name='Selden', full_name='Selden, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-73.065046, 40.839865], [-73.026696, 40.839865], [-73.026696, 40.903175], [-73.065046, 40.903175]]]), attributes={})"
1420021872704593925,2021-07-27 14:02:51+00:00,b'Sending much love and light to the ultimate #GOAT @Simone_Biles Proud of you \xf0\x9f\x92\x9b https://t.co/1JQUOFKu2n',"Bronx, NY","[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='002e24c6736f069d', url='https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json', place_type='city', name='Bronx', full_name='Bronx, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]]), attributes={})"
1417761330585640960,2021-07-21 08:20:16+00:00,b'LFG https://t.co/nxOqtBFFwh',"Lodi, NJ","[[[-74.098661, 40.861503], [-74.064317, 40.861503], [-74.064317, 40.895055], [-74.098661, 40.895055]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='cd13d7c07e4e78e7', url='https://api.twitter.com/1.1/geo/id/cd13d7c07e4e78e7.json', place_type='city', name='Lodi', full_name='Lodi, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-74.098661, 40.861503], [-74.064317, 40.861503], [-74.064317, 40.895055], [-74.098661, 40.895055]]]), attributes={})"
1421864918991650817,2021-08-01 16:06:28+00:00,b'They deserve more with all the work they put in just to qualify for the Olympics https://t.co/Ye9hbb6CHt',"Lake Butler, FL","[[[-81.611279, 28.424587], [-81.483386, 28.424587], [-81.483386, 28.536837], [-81.611279, 28.536837]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='0052cdde03f2eadb', url='https://api.twitter.com/1.1/geo/id/0052cdde03f2eadb.json', place_type='city', name='Lake Butler', full_name='Lake Butler, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-81.611279, 28.424587], [-81.483386, 28.424587], [-81.483386, 28.536837], [-81.611279, 28.536837]]]), attributes={})"
1422280227925938182,2021-08-02 19:36:45+00:00,b'Congratulations Queen! #JazminCamachoQuinn #Gold #Olympics #OlympicGames #Olympics2021 #PuertoRico #Boricua\xe2\x80\xa6 https://t.co/pNRyE2Dh3M',"Green Bay, WI","[[[-88.139804, 44.47174], [-87.876593, 44.47174], [-87.876593, 44.574607], [-88.139804, 44.574607]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='648f332371670aae', url='https://api.twitter.com/1.1/geo/id/648f332371670aae.json', place_type='city', name='Green Bay', full_name='Green Bay, WI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-88.139804, 44.47174], [-87.876593, 44.47174], [-87.876593, 44.574607], [-88.139804, 44.574607]]]), attributes={})"
1425276878726868992,2021-08-11 02:04:22+00:00,b'Seeing how I can get a Olympics torch replica at my wedding reception',"Charlotte, NC","[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='512a8a4a4c4b4be0', url='https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json', place_type='city', name='Charlotte', full_name='Charlotte, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]), attributes={})"
1418979848584847363,2021-07-24 17:02:13+00:00,b'These kimono made to represent all the countries who sent athletes to the Olympics are so beautiful \n\nhttps://t.co/9BSZaEoogC',"Tucson, AZ","[[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='013379ee5729a5e6', url='https://api.twitter.com/1.1/geo/id/013379ee5729a5e6.json', place_type='city', name='Tucson', full_name='Tucson, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]]), attributes={})"
